,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSq
330,1728,0,None,6,Duplex,3,0,40.0,264.0,6,Rec,0.0,1.0,3,1424.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,8,352.0,1.0,3,1,3,0,2002.0,1728,0,GasA,3,1Story,2,3,Lvl,Gtl,10624,Inside,,3,90,RL,84.0,BrkFace,None,11,NAmes,0,4,5,3,Gable,Normal,WD,0,10,1728.0,155,1964,1964,2007,3456.0
331,1056,0,None,3,1Fam,3,0,846.0,0.0,3,Unf,1.0,0.0,3,210.0,Y,Norm,5,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,8,308.0,1.0,3,2,3,0,1958.0,1056,0,GasA,2,1Story,1,3,Lvl,Gtl,8176,Inside,70.0,4,20,RL,0.0,None,None,8,NAmes,0,6,5,3,Gable,Normal,WD,0,6,1056.0,0,1958,1992,2007,2112.0
332,1629,0,None,3,1Fam,3,0,1124.0,479.0,6,None,1.0,0.0,4,1603.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,880.0,3.0,3,2,3,0,2003.0,1629,0,GasA,5,1Story,1,4,Lvl,Gtl,10655,Inside,85.0,3,20,RL,296.0,BrkFace,None,10,NridgHt,0,5,8,3,Gable,Normal,WD,0,7,3206.0,0,2003,2004,2009,4835.0
333,1358,0,None,2,TwnhsE,3,0,720.0,0.0,6,Unf,1.0,0.0,4,638.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,484.0,2.0,3,2,3,0,2004.0,1358,0,GasA,5,1Story,1,4,Lvl,Gtl,8198,FR3,59.0,4,120,RM,146.0,Stone,None,7,NridgHt,30,5,7,3,Gable,Normal,WD,0,6,1358.0,192,2004,2004,2008,2716.0
334,943,695,None,3,1Fam,3,0,828.0,0.0,6,Unf,1.0,0.0,4,115.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,3,2,PConc,2,8,472.0,2.0,3,3,3,0,1998.0,1638,1,GasA,4,2Story,1,3,Lvl,Gtl,9042,Inside,59.0,3,60,RL,0.0,None,None,7,Gilbert,38,5,6,3,Gable,Normal,WD,0,7,943.0,100,1998,1998,2008,2581.0
335,1619,167,None,3,2fmCon,3,0,1249.0,147.0,5,BLQ,2.0,0.0,3,103.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,4,2,CBlock,2,8,529.0,2.0,3,3,3,0,1965.0,1786,0,GasA,5,1.5Fin,1,3,HLS,Sev,164660,Corner,,3,190,RL,0.0,None,Shed,8,Timber,0,6,5,3,Gable,Normal,WD,0,7,1499.0,670,1965,1965,2008,3285.0
336,1922,0,None,3,1Fam,3,0,1249.0,0.0,6,Unf,1.0,0.0,5,673.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,676.0,3.0,3,3,3,0,2005.0,1922,0,GasA,5,1Story,1,4,HLS,Gtl,14157,Corner,86.0,3,20,RL,200.0,Stone,None,7,StoneBr,51,5,9,3,Hip,Normal,WD,0,8,1922.0,178,2005,2006,2007,3844.0
337,1536,0,None,3,1Fam,3,0,810.0,0.0,6,Unf,1.0,0.0,4,726.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,532.0,2.0,3,2,3,0,2002.0,1536,0,GasA,5,1Story,1,4,Lvl,Gtl,9135,Inside,70.0,4,20,RL,113.0,BrkFace,None,12,CollgCr,74,5,7,3,Gable,Normal,WD,0,7,1536.0,192,2002,2003,2008,3072.0
338,1621,0,None,3,1Fam,3,0,213.0,0.0,5,Unf,1.0,0.0,4,995.0,Y,Norm,5,0,3,4,Wd Sdng,Wd Sdng,0,0,0,CBlock,2,8,440.0,2.0,3,2,3,0,1984.0,1621,0,GasA,5,1Story,1,4,Lvl,Gtl,14145,Corner,91.0,4,20,RL,0.0,None,Shed,5,NWAmes,45,7,7,3,Gable,Normal,WD,0,8,1208.0,108,1984,1998,2006,2829.0
339,1215,0,None,3,1Fam,2,0,585.0,0.0,3,Unf,0.0,0.0,3,630.0,Y,Feedr,4,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,8,297.0,1.0,3,1,3,0,1958.0,1215,0,GasA,3,1Story,1,3,Lvl,Gtl,12400,Inside,66.0,3,20,RL,176.0,BrkFace,None,6,NAmes,0,7,6,3,Hip,Normal,WD,234,6,1215.0,0,1958,1998,2009,2430.0
340,993,915,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,967.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,431.0,2.0,3,3,3,0,2002.0,1908,1,GasA,5,2Story,1,4,Lvl,Gtl,14191,Inside,85.0,4,60,RL,0.0,None,None,4,Timber,0,5,8,3,Gable,Normal,WD,0,9,967.0,135,2002,2002,2010,2875.0
341,841,0,None,2,1Fam,2,0,0.0,0.0,1,Unf,0.0,0.0,3,721.0,Y,Feedr,5,24,2,2,Wd Sdng,AsbShng,0,0,0,CBlock,1,8,294.0,1.0,3,1,3,0,1950.0,841,0,GasA,4,1Story,1,3,Lvl,Gtl,8400,Inside,60.0,4,20,RH,0.0,None,None,9,SawyerW,0,4,4,1,Gable,Normal,WD,0,4,721.0,250,1950,1950,2009,1562.0
342,1040,0,None,2,Duplex,0,0,0.0,0.0,0,None,0.0,0.0,0,0.0,N,Norm,4,0,3,3,Stucco,Stucco,0,0,0,Slab,2,8,400.0,2.0,3,1,3,0,1949.0,1040,0,Wall,2,1Story,2,3,Lvl,Gtl,8544,Inside,,4,90,RL,340.0,BrkFace,None,5,NAmes,0,4,3,3,Gable,Normal,WD,0,6,0.0,0,1949,1950,2006,1040.0
343,1684,0,None,2,TwnhsE,3,0,28.0,0.0,6,Unf,0.0,0.0,5,1656.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,5,1,PConc,2,8,564.0,2.0,3,2,3,0,2005.0,1684,0,GasA,5,1Story,1,5,Lvl,Gtl,8849,Inside,63.0,3,120,RL,616.0,BrkFace,None,7,NridgHt,72,5,9,3,Hip,Normal,WD,0,6,1684.0,495,2005,2005,2008,3368.0
344,536,576,None,3,TwnhsE,3,0,129.0,232.0,3,BLQ,0.0,0.0,4,175.0,Y,Norm,5,0,3,3,CemntBd,CmentBd,0,0,0,CBlock,1,8,336.0,1.0,3,1,3,0,1976.0,1112,1,GasA,3,2Story,1,3,Lvl,Gtl,2592,Inside,36.0,4,160,RM,0.0,None,None,4,MeadowV,0,3,5,3,Gable,Normal,WD,0,4,536.0,182,1976,1976,2010,1648.0
345,972,605,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,972.0,Y,RRAn,5,0,3,3,MetalSd,MetalSd,0,4,1,BrkTil,1,8,312.0,1.0,3,1,3,0,1939.0,1577,0,GasA,4,1.5Fin,1,2,Lvl,Gtl,6435,Inside,65.0,4,50,RL,0.0,None,None,10,BrkSide,0,5,6,3,Gable,Normal,WD,0,6,972.0,0,1939,1950,2006,2549.0
346,958,0,None,2,1Fam,3,0,498.0,0.0,4,Unf,0.0,0.0,3,460.0,Y,Norm,5,0,4,3,MetalSd,MetalSd,0,0,0,CBlock,1,8,301.0,1.0,3,2,3,0,1960.0,958,0,GasA,3,1Story,1,3,Lvl,Gtl,12772,CulDSac,,3,20,RL,0.0,None,Gar2,4,NAmes,0,8,6,3,Hip,Normal,WD,0,5,958.0,0,1960,1998,2007,1916.0
347,1478,0,None,3,1Fam,3,0,1270.0,0.0,4,Unf,1.0,0.0,3,208.0,Y,Norm,4,0,3,3,Wd Sdng,Wd Sdng,0,4,2,CBlock,2,8,498.0,2.0,3,1,3,0,1960.0,1478,0,GasA,5,1Story,1,3,Lvl,Gtl,17600,Inside,,3,20,RL,30.0,BrkFace,None,12,NAmes,40,5,6,3,Gable,Normal,WD,0,6,1478.0,0,1960,1960,2009,2956.0
348,764,862,None,2,Twnhs,3,0,573.0,0.0,6,Unf,1.0,0.0,4,191.0,Y,Norm,5,0,3,4,VinylSd,Wd Shng,0,0,0,PConc,2,8,474.0,2.0,3,2,3,0,2003.0,1626,1,GasA,5,2Story,1,4,Lvl,Gtl,2448,Inside,36.0,4,160,RL,106.0,Stone,None,10,NridgHt,27,5,7,3,Gable,Normal,WD,0,6,764.0,0,2003,2004,2008,2390.0
349,1848,880,None,4,1Fam,3,0,1410.0,0.0,6,Unf,1.0,0.0,5,438.0,Y,Norm,5,0,3,5,CemntBd,CmentBd,0,5,2,PConc,2,8,706.0,3.0,3,3,3,0,2006.0,2728,1,GasA,5,2Story,1,5,Lvl,Gtl,20431,Inside,56.0,2,60,RL,870.0,BrkFace,None,4,NridgHt,0,5,9,3,Hip,Partial,New,0,10,1848.0,0,2005,2006,2006,4576.0
350,1869,0,None,2,TwnhsE,3,0,0.0,0.0,1,Unf,0.0,0.0,5,1869.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,8,617.0,2.0,3,2,3,0,2007.0,1869,0,GasA,5,1Story,1,5,Lvl,Gtl,7820,Inside,68.0,3,120,RL,362.0,BrkFace,None,12,NridgHt,54,5,9,3,Hip,Partial,New,0,6,1869.0,210,2007,2007,2007,3738.0
351,1453,0,None,2,1Fam,3,0,1082.0,0.0,6,Unf,1.0,0.0,4,371.0,Y,Norm,5,0,3,3,Wd Sdng,Wd Sdng,0,3,1,PConc,1,8,445.0,2.0,3,2,3,0,1986.0,1453,1,GasA,4,1Story,1,4,Low,Mod,5271,Inside,,3,120,RL,0.0,None,None,12,ClearCr,80,5,7,3,Gable,Abnorml,WD,184,6,1453.0,0,1986,1986,2006,2906.0
352,616,495,None,3,1Fam,2,0,236.0,380.0,2,Rec,0.0,1.0,3,0.0,N,Artery,5,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,8,200.0,1.0,2,1,3,0,1941.0,1111,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,9084,Inside,60.0,4,50,RL,0.0,None,None,3,Edwards,0,6,5,3,Gable,Normal,ConLw,0,5,616.0,48,1941,1950,2008,1727.0
353,720,0,None,2,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,624.0,Y,Norm,5,0,4,3,VinylSd,VinylSd,0,0,0,BrkTil,1,8,484.0,2.0,3,1,3,0,2005.0,720,0,GasA,4,1Story,1,3,Lvl,Gtl,8520,Inside,60.0,4,30,RM,0.0,None,None,5,OldTown,0,8,6,3,Gable,Normal,WD,0,5,624.0,106,1928,2003,2010,1344.0
354,1192,403,None,2,1Fam,3,0,388.0,0.0,2,Unf,0.0,0.0,3,552.0,Y,Norm,5,108,3,3,Wd Sdng,MetalSd,0,4,2,CBlock,1,8,240.0,1.0,3,1,3,0,1940.0,1595,0,GasA,5,1.5Fin,1,3,Bnk,Gtl,8400,Inside,60.0,4,50,RL,0.0,None,None,6,SWISU,0,5,6,3,Gable,Normal,WD,0,6,940.0,0,1940,2000,2006,2535.0
355,1200,0,None,3,1Fam,4,0,334.0,544.0,5,BLQ,1.0,0.0,4,322.0,Y,Norm,5,0,4,4,VinylSd,VinylSd,0,0,0,PConc,2,8,521.0,2.0,3,2,3,0,1995.0,1200,0,GasA,5,1Story,1,4,Lvl,Gtl,11249,Inside,105.0,2,20,RL,0.0,None,None,8,CollgCr,26,5,6,3,Gable,Normal,WD,0,6,1200.0,0,1995,1995,2007,2400.0
356,1167,0,None,3,1Fam,3,0,560.0,0.0,6,Unf,1.0,0.0,4,598.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,PConc,2,8,400.0,2.0,3,2,3,0,1992.0,1167,0,GasA,4,1Story,1,4,Lvl,Gtl,9248,Inside,,3,20,RL,106.0,BrkFace,None,7,Gilbert,26,6,6,3,Gable,Normal,WD,0,6,1158.0,120,1992,1992,2009,2325.0
357,1142,0,None,3,TwnhsE,3,0,874.0,0.0,5,Unf,1.0,0.0,4,268.0,Y,Norm,5,0,3,3,CemntBd,CmentBd,3,1,1,PConc,1,8,528.0,2.0,3,3,3,0,1976.0,1142,1,GasA,3,1Story,1,3,Lvl,Gtl,4224,Inside,44.0,4,120,RM,0.0,None,None,8,MeadowV,90,5,5,3,Gable,Normal,WD,0,6,1142.0,536,1976,1976,2007,2284.0
358,1352,0,None,3,1Fam,3,0,300.0,294.0,4,Rec,0.0,1.0,3,468.0,Y,Norm,3,294,3,3,Wd Sdng,ImStucc,0,0,0,CBlock,1,6,288.0,1.0,3,1,3,0,1958.0,1352,0,GasA,5,SLvl,1,4,Lvl,Gtl,6930,Inside,92.0,3,80,RL,120.0,BrkFace,None,7,ClearCr,0,4,5,3,Hip,Abnorml,WD,0,6,1062.0,168,1958,1958,2006,2414.0
359,1086,838,None,3,1Fam,3,0,956.0,0.0,6,Unf,1.0,0.0,4,130.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,592.0,2.0,3,2,3,0,1998.0,1924,1,GasA,5,2Story,1,4,Lvl,Gtl,12011,CulDSac,78.0,3,60,RL,530.0,BrkFace,None,6,NoRidge,75,5,8,3,Gable,Normal,WD,374,7,1086.0,208,1998,1998,2006,3010.0
360,912,0,None,2,1Fam,3,0,773.0,0.0,6,Unf,1.0,0.0,4,115.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,3,3,1,CBlock,1,8,470.0,2.0,3,2,3,0,1978.0,912,0,GasA,5,SFoyer,1,3,Lvl,Gtl,7540,CulDSac,,3,85,RL,0.0,None,None,6,Mitchel,0,6,6,3,Gable,Normal,WD,192,5,888.0,0,1978,1978,2007,1800.0
361,988,517,Pave,3,1Fam,3,0,399.0,0.0,3,Unf,1.0,0.0,3,484.0,Y,Norm,5,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,8,240.0,1.0,3,1,3,0,1940.0,1505,0,GasA,4,1.5Fin,1,3,Lvl,Gtl,9144,Inside,,4,50,RL,0.0,None,None,7,BrkSide,0,5,5,1,Gable,Normal,WD,0,8,883.0,0,1940,1982,2008,2388.0
362,495,1427,None,4,1Fam,0,0,0.0,0.0,0,None,0.0,0.0,0,0.0,Y,Norm,5,177,3,4,HdBoard,HdBoard,0,5,1,Slab,3,8,672.0,2.0,3,2,3,0,2003.0,1922,0,GasA,5,SFoyer,1,4,Lvl,Gtl,7301,Corner,64.0,4,85,RL,500.0,BrkFace,None,7,Edwards,0,5,7,3,Gable,Normal,ConLD,0,7,0.0,0,2003,2003,2009,1922.0
363,483,504,None,2,Twnhs,3,0,162.0,0.0,5,Unf,0.0,0.0,3,321.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,8,264.0,1.0,3,1,3,0,1972.0,987,1,GasA,4,2Story,1,4,Lvl,Gtl,1680,Inside,21.0,4,160,RM,510.0,BrkFace,None,5,BrDale,0,8,6,3,Gable,Normal,WD,0,5,483.0,250,1972,2007,2009,1470.0
364,790,784,None,3,1Fam,3,0,712.0,0.0,6,Unf,1.0,0.0,4,84.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,8,566.0,2.0,3,3,3,0,1976.0,1574,1,GasA,3,2Story,1,3,Lvl,Gtl,18800,FR2,,3,60,RL,120.0,BrkFace,None,7,NWAmes,111,5,6,3,Gable,Normal,WD,0,6,796.0,306,1976,1976,2006,2370.0
365,672,672,None,3,1Fam,2,0,456.0,0.0,3,Unf,0.0,0.0,3,216.0,Y,Norm,4,218,4,3,VinylSd,VinylSd,0,0,0,CBlock,1,8,468.0,1.0,2,1,3,0,1964.0,1344,0,GasA,4,2Story,1,3,Lvl,Gtl,10690,Inside,59.0,4,70,RM,0.0,None,None,7,IDOTRR,128,7,5,3,Hip,Normal,WD,0,6,672.0,0,1920,1997,2009,2016.0
366,1394,0,None,3,1Fam,3,0,609.0,0.0,4,Unf,1.0,0.0,4,785.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,4,2,CBlock,1,8,514.0,2.0,3,2,3,0,1963.0,1394,1,GasA,4,1Story,1,3,Lvl,Gtl,9500,Inside,,3,20,RL,247.0,BrkFace,None,7,NAmes,76,5,6,3,Gable,Normal,WD,185,6,1394.0,0,1963,1963,2009,2788.0
367,1431,0,None,3,1Fam,3,0,371.0,0.0,6,Unf,0.0,1.0,4,728.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,4,1,CBlock,1,8,296.0,1.0,3,2,3,0,1962.0,1431,0,GasA,4,SLvl,1,3,Lvl,Gtl,9150,Corner,101.0,3,80,RL,305.0,BrkFace,None,12,NAmes,110,5,6,3,Gable,Normal,WD,0,6,1099.0,64,1962,1962,2008,2530.0
368,1268,0,None,2,1Fam,3,0,540.0,0.0,2,Unf,0.0,0.0,3,728.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,4,1,PConc,1,8,244.0,1.0,3,3,3,0,1954.0,1268,0,GasA,4,1Story,1,3,Lvl,Gtl,7800,Inside,78.0,4,20,RL,200.0,BrkFace,None,3,NAmes,98,6,5,3,Gable,Normal,WD,0,7,1268.0,0,1954,1954,2010,2536.0
369,1287,0,None,3,1Fam,3,0,72.0,258.0,5,Rec,1.0,0.0,3,733.0,Y,Norm,5,0,4,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,1,8,576.0,2.0,3,3,3,0,1997.0,1287,0,GasA,5,1Story,1,4,Lvl,Gtl,9830,Corner,,3,20,RL,0.0,None,None,3,NAmes,17,7,5,3,Gable,Normal,WD,182,7,1063.0,364,1959,2006,2010,2350.0
370,953,711,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,953.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,8,460.0,2.0,3,2,3,0,2000.0,1664,1,GasA,5,2Story,1,3,Lvl,Gtl,8121,Inside,,3,60,RL,0.0,None,None,1,Gilbert,40,5,6,3,Gable,Normal,WD,0,7,953.0,100,2000,2000,2006,2617.0
371,1120,468,None,4,1Fam,0,0,0.0,0.0,0,None,0.0,0.0,0,0.0,Y,Feedr,5,0,3,3,WdShing,Plywood,0,4,1,CBlock,2,6,680.0,2.0,3,3,3,0,1991.0,1588,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,17120,Inside,80.0,4,50,RL,0.0,None,None,7,ClearCr,59,4,4,1,Gable,Normal,WD,0,7,0.0,0,1959,1959,2008,1588.0
372,752,0,None,2,TwnhsE,3,0,623.0,121.0,5,LwQ,1.0,0.0,4,0.0,Y,Norm,5,0,3,3,Plywood,Plywood,3,0,0,CBlock,1,8,264.0,1.0,3,1,3,0,1984.0,752,0,GasA,3,1Story,1,3,Lvl,Gtl,7175,Inside,50.0,4,120,RL,0.0,None,None,2,SawyerW,0,5,6,3,Gable,Normal,WD,90,4,744.0,353,1984,1984,2010,1496.0
373,1319,0,None,3,1Fam,3,0,428.0,180.0,4,LwQ,1.0,0.0,3,0.0,Y,Norm,5,0,3,3,MetalSd,MetalSd,2,0,0,PConc,1,6,270.0,1.0,3,1,3,0,1953.0,1319,0,GasA,3,1Story,1,3,Lvl,Gtl,10634,Inside,79.0,4,20,RL,0.0,None,None,11,NAmes,0,6,5,3,Gable,Normal,WD,0,5,608.0,66,1953,1953,2009,1927.0
374,847,1081,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,847.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,434.0,2.0,3,3,3,0,2003.0,1928,1,GasA,5,2Story,1,4,Lvl,Gtl,8200,Inside,65.0,4,60,RL,0.0,None,None,7,CollgCr,48,5,7,3,Gable,Normal,WD,0,8,847.0,100,2003,2004,2007,2775.0
375,904,0,None,1,1Fam,1,0,350.0,0.0,4,Unf,1.0,0.0,2,333.0,N,Norm,4,0,2,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,0,4,0.0,0.0,0,0,0,0,,904,1,GasA,4,1Story,1,2,Low,Sev,10020,Inside,,3,30,RL,0.0,None,None,3,Edwards,0,1,1,3,Gable,Normal,WD,0,4,683.0,0,1922,1950,2009,1587.0
376,914,0,None,2,1Fam,3,0,298.0,0.0,6,Unf,0.0,0.0,4,572.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,8,576.0,2.0,3,1,3,0,1998.0,914,0,GasA,5,SFoyer,1,3,Lvl,Gtl,8846,CulDSac,57.0,3,85,RL,0.0,None,None,7,CollgCr,0,5,5,3,Gable,Normal,WD,0,5,870.0,0,1996,1996,2006,1784.0
377,1580,886,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1580.0,Y,Norm,5,0,3,4,CemntBd,CmentBd,0,4,1,PConc,3,8,610.0,2.0,3,2,3,0,2004.0,2466,0,GasA,5,2Story,1,4,Lvl,Gtl,11143,Corner,102.0,3,60,FV,0.0,None,None,12,Somerst,214,5,8,3,Gable,Normal,WD,0,8,1580.0,159,2004,2005,2007,4046.0
378,1856,0,None,1,1Fam,3,0,1445.0,0.0,6,Unf,1.0,0.0,5,411.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,5,1,PConc,1,8,834.0,3.0,3,3,3,0,2010.0,1856,1,GasA,5,1Story,1,5,Lvl,Gtl,11394,Corner,88.0,4,20,RL,350.0,Stone,None,6,StoneBr,0,2,9,3,Hip,Partial,New,0,8,1856.0,113,2010,2010,2010,3712.0
379,1007,793,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,982.0,Y,RRAn,5,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,8,463.0,2.0,3,3,3,0,2000.0,1800,1,GasA,5,2Story,1,3,Lvl,Gtl,8123,Inside,60.0,3,60,RL,16.0,BrkFace,None,6,Gilbert,63,5,6,3,Gable,Normal,WD,0,7,982.0,100,2000,2000,2009,2782.0
380,1026,665,Pave,3,1Fam,3,0,218.0,0.0,2,Unf,0.0,0.0,3,808.0,Y,Norm,5,242,3,3,BrkFace,Wd Sdng,0,4,1,BrkTil,2,8,308.0,1.0,3,1,3,0,1924.0,1691,0,GasA,3,1.5Fin,1,4,Lvl,Gtl,5000,Inside,50.0,4,50,RL,0.0,None,None,5,SWISU,0,6,5,3,Gable,Normal,WD,0,6,1026.0,0,1924,1950,2010,2717.0
381,1301,0,Pave,2,1Fam,4,0,0.0,0.0,1,Unf,1.0,0.0,4,1293.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,572.0,2.0,3,2,3,0,2006.0,1301,0,GasA,5,1Story,1,4,Lvl,Gtl,7200,Inside,60.0,4,20,FV,0.0,None,None,8,Somerst,121,5,7,3,Gable,Partial,New,0,5,1293.0,216,2006,2006,2006,2594.0
382,939,858,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,939.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,639.0,2.0,3,2,3,0,2006.0,1797,1,GasA,5,2Story,1,4,Lvl,Gtl,9245,Inside,79.0,3,60,RL,0.0,None,None,4,CollgCr,53,5,7,3,Gable,Normal,WD,0,8,939.0,144,2006,2006,2007,2736.0
383,784,0,None,2,1Fam,2,0,0.0,0.0,1,Unf,0.0,0.0,2,784.0,N,Norm,4,91,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,8,360.0,2.0,2,1,2,0,1950.0,784,0,GasA,3,1.5Unf,1,3,Lvl,Gtl,9000,Corner,60.0,4,45,RH,0.0,None,None,10,SawyerW,0,3,6,1,Gable,Normal,WD,0,5,784.0,0,1928,1950,2009,1568.0
384,1079,874,None,3,1Fam,3,0,985.0,0.0,6,Unf,1.0,0.0,4,595.0,Y,Feedr,5,0,3,4,HdBoard,HdBoard,0,2,2,PConc,2,8,501.0,2.0,3,3,3,0,1992.0,1953,1,GasA,5,2Story,1,4,Low,Mod,53107,Corner,,2,60,RL,0.0,None,None,6,ClearCr,231,5,6,3,Gable,Normal,WD,0,9,1580.0,216,1992,1992,2007,3533.0
385,1269,0,None,2,TwnhsE,3,0,24.0,0.0,6,Unf,0.0,0.0,4,1232.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,430.0,2.0,3,3,3,0,2004.0,1269,0,GasA,5,1Story,1,4,Lvl,Gtl,3182,Inside,43.0,4,120,RL,16.0,BrkFace,None,4,Blmngtn,20,5,8,3,Gable,Normal,WD,144,6,1256.0,146,2004,2005,2010,2525.0
386,658,526,None,5,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,658.0,Y,Feedr,5,0,2,3,Wd Sdng,VinylSd,0,0,0,PConc,1,8,0.0,0.0,0,0,0,0,,1184,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,8410,FR2,58.0,4,50,RL,0.0,None,None,5,Edwards,151,3,5,1,Gambrel,AdjLand,WD,0,8,658.0,0,1910,1996,2006,1842.0
387,1125,0,None,3,1Fam,3,0,631.0,0.0,5,Unf,1.0,0.0,3,410.0,Y,Norm,5,0,3,3,MetalSd,MetalSd,2,2,1,CBlock,1,8,352.0,1.0,3,1,3,0,1977.0,1125,0,GasA,5,SLvl,1,3,Lvl,Gtl,7200,Inside,72.0,4,80,RL,255.0,BrkFace,None,10,Edwards,0,6,6,3,Hip,Abnorml,WD,0,6,1041.0,296,1976,1976,2009,2166.0
388,1479,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1468.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,577.0,2.0,3,2,3,0,1999.0,1479,0,GasA,5,1Story,1,4,Lvl,Gtl,9382,CulDSac,93.0,3,20,RL,125.0,BrkFace,None,7,CollgCr,25,5,7,3,Gable,Normal,WD,0,6,1468.0,120,1999,2000,2008,2947.0
389,1742,590,None,3,1Fam,3,0,1280.0,0.0,6,Unf,1.0,0.0,5,402.0,Y,Norm,5,0,3,5,VinylSd,VinylSd,0,5,1,PConc,2,8,846.0,3.0,3,3,3,0,2008.0,2332,1,GasA,5,2Story,1,5,Lvl,Gtl,12474,Inside,96.0,4,60,RL,272.0,Stone,None,8,NridgHt,134,5,10,3,Gable,Partial,New,0,9,1682.0,196,2007,2008,2008,4014.0
390,961,406,Grvl,4,1Fam,4,0,241.0,391.0,3,BLQ,1.0,0.0,3,229.0,Y,Norm,5,112,3,3,MetalSd,MetalSd,3,0,0,BrkTil,1,8,384.0,1.0,3,1,3,0,1978.0,1367,0,GasA,5,1.5Fin,1,3,Lvl,Gtl,8405,Inside,50.0,4,50,RL,0.0,None,None,4,Edwards,130,8,5,3,Gable,Normal,WD,0,7,861.0,0,1900,1950,2008,2228.0
